distance_to_goal,angle_to_goal,is_header,is_penalty,is_freekick,is_open_play,x_norm,y_center_dist,distance_sq,n_defenders_in_cone,n_defenders_closer,dist_nearest_defender,gk_dist_center_goal,gk_dist_to_shooter,n_defenders_total,team_ratio_cone,is_goal,xg_statsbomb,xg_xgboost,xg_logreg
10.746627377926531,40.70830712750577,0,0,0,1,0.9108333333333333,1.0,115.49000000000007,0,0,1.523154621172778,3.1622776601683795,7.700000000000003,6,0.0,0,0.4531274,0.07447789,0.31651300940481847
12.384264209067897,26.067407775440078,0,0,0,1,0.9299999999999999,9.100000000000001,153.37000000000012,0,0,0.921954445729281,4.272001872658765,8.213403679352435,6,0.0,0,0.15519324,0.03932472,0.22317806420840927
26.293155002775908,13.20022344190226,0,0,0,1,0.8350000000000001,17.299999999999997,691.3299999999998,0,5,2.4698178070456906,3.580502757993637,22.729936207565554,9,0.0,0,0.025486808,0.0022264388,0.012006081273519577
25.849177936638522,17.241404135013816,0,0,0,1,0.7891666666666667,5.299999999999997,668.1799999999997,0,9,3.6345563690772438,2.024845673131665,23.84785105622726,10,0.0,0,0.03797323,0.0010706425,0.004738475476738726
65.05974177630895,6.719344231958019,0,0,0,1,0.4825,19.4,4232.77,0,6,5.0803543183522155,5.922837157984336,59.9503961621606,8,0.0,0,0.004744799,0.012394912,0.0011958420324344728
24.215697388264505,17.44091951135853,0,0,0,1,0.8133333333333332,9.200000000000003,586.4000000000004,1,5,3.9293765408776973,3.9204591567825267,20.462893246068614,8,0.0,0,0.044519193,0.0044609113,0.022888329426347703
23.22434067955429,17.3187989653021,0,0,0,1,0.83,11.100000000000001,539.3700000000003,3,10,8.429116205154614,1.8384776310850195,21.46741717114568,10,0.0,0,0.01992774,0.06322379,0.003707712288926437
18.057962232765913,23.928878483586626,0,0,0,1,0.8566666666666667,5.5,326.0900000000001,4,8,1.6155494421403518,2.5298221281347013,16.69041641182149,10,0.5,0,0.025156217,0.00030013296,0.007243239912502102
16.538742394752997,25.998962328624774,0,0,0,1,0.8691666666666666,5.200000000000003,273.5300000000001,1,4,2.9832867780352657,1.3038404810405264,15.277761616153077,10,0.0,0,0.08608912,0.008350331,0.0271437351532046
12.050726119201277,29.396052858371764,1,0,0,1,0.9241666666666667,7.899999999999999,145.21999999999989,2,6,0.848528137423854,2.5999999999999988,9.790812019439446,9,0.0,0,0.03460866,0.0005456208,0.03190678780425233
22.743790361327193,11.545369190720606,0,0,0,1,0.8933333333333333,18.799999999999997,517.2799999999997,1,7,11.985407794480755,2.5298221281347013,20.32141727340886,10,0.0,0,0.0110668205,0.0058569033,0.005657720007800697
20.64000968992021,13.601074837543536,0,0,0,1,0.8966666666666666,16.5,426.0100000000001,0,6,2.4041630560342657,1.835755975068586,18.82179587605816,10,0.0,0,0.02559387,0.004964619,0.00866129789309566
27.15326867984773,11.960698464191948,0,0,0,1,0.8408333333333334,19.3,737.2999999999997,0,6,5.126402247190518,3.1622776601683795,24.357750306627246,8,0.0,0,0.011488415,0.0015925377,0.009757461556478783
26.461481440010118,13.795411841047128,0,0,1,0,0.825,16.1,700.2099999999999,3,10,7.202777242147645,1.2727922061357886,26.325083095785278,10,0.0,0,0.04606585,0.17245758,0.09067182353027908
18.76192953829642,22.73539706328361,0,0,0,1,0.8533333333333334,6.5,352.00999999999976,2,7,4.428317965096902,1.1704699910719567,17.884630272946655,9,0.0,0,0.07217433,0.005412416,0.013548794300171519
25.823438965405053,10.173870746047093,0,0,0,1,0.8783333333333334,21.3,666.85,1,6,3.5171010790137984,2.3323807579381217,23.495744295510193,7,0.0,0,0.007613767,0.0016270533,0.01061907173815996
15.100331122197288,12.550552060040625,0,0,0,1,0.9508333333333333,13.899999999999999,228.01999999999998,0,5,4.785394445602157,3.3241540277189343,11.778370006074693,8,0.0,0,0.039158177,0.0022759854,0.027641339282208004
9.808159868191387,43.15714220687245,0,0,0,1,0.9216666666666666,2.799999999999997,96.20000000000009,2,4,2.745906043549199,4.741307836451884,5.234500931320962,8,0.0,0,0.12407055,0.075226344,0.1439019488436084
21.346896729969913,21.092939081423665,0,0,0,1,0.8233333333333334,2.5,455.69000000000017,1,3,3.125699921617557,2.5317977802344322,18.923530326025322,8,1.0,0,0.061612327,0.00312526,0.01616569999976819
25.40177159176108,5.374581787992406,0,0,1,0,0.9383333333333332,24.3,645.2500000000002,1,9,8.852683209061537,1.2999999999999972,24.161125801584664,9,0.0,0,0.0078124246,0.024243832,0.09440721808632842
17.921216476567658,19.355335527542525,0,0,0,1,0.8883333333333333,11.899999999999999,321.1700000000001,1,4,1.562049935181333,1.9723082923316044,16.056151469141042,8,0.0,0,0.044369835,0.0019293525,0.031275230820551475
11.161541112229978,17.579091756460187,1,0,0,1,0.9641666666666667,10.3,124.58000000000001,0,7,3.4058772731852827,0.5999999999999943,10.944404963267763,9,0.0,0,0.051826213,0.017107481,0.014103525547109376
13.729530217745975,25.0986640666898,0,0,0,1,0.9158333333333334,9.299999999999997,188.49999999999983,0,1,1.2727922061357886,5.280151512977638,8.580209787645046,5,0.0,1,0.31214735,0.024582935,0.22923090287423026
12.576565508913797,34.905647440568636,0,0,0,1,0.8966666666666666,2.1000000000000014,158.17000000000016,1,2,2.4515301344262515,1.9026297590440506,10.72800074571213,6,0.0,0,0.1424742,0.0061866483,0.15865116729903092
26.976471229573377,16.112609173734224,0,0,0,1,0.7858333333333333,8.2,727.7300000000001,1,2,1.4035668847618217,4.936598018878999,22.14497685706625,7,0.0,0,0.037000425,0.015281894,0.0520535101729872
6.767569726275458,59.79925738263117,1,0,0,1,0.9466666666666667,2.200000000000003,45.80000000000008,1,2,1.0999999999999943,5.5009090157900316,1.5297058540778348,9,1.0,0,0.10819121,0.041833915,0.12791199511910814
